model: FaultSeg3dPlus
shape                             voxels                 GPU              time                  GPU2                  time2
shape                             voxels                 GPU              time                  GPU2                  time2              GPU3               time3              GPU4               time4
[256, 256, 256],             16777216                    11.60            0.7843                11.60                 0.6980             9.68               0.7437             -1                 -1
[256, 256, 320],             20971520                    13.96            0.7790                13.96                 0.7518             10.85              0.9030             -1                 -1
[256, 320, 320],             26214400                    16.91            0.8386                16.91                 1.0284             12.85              1.1196             -1                 -1
[320, 320, 320],             32768000                    20.60            1.0419                20.60                 1.0192             15.53              1.3360             -1                 -1
[320, 320, 384],             39321600                    24.28            1.1525                24.29                 1.1653             17.95              1.6065             -1                 -1
[320, 384, 384],             47185920                    28.71            1.4039                28.71                 1.5377             21.05              1.8153             -1                 -1
[384, 384, 384],             56623104                    34.02            1.6824                34.02                 1.7140             24.76              2.1028             -1                 -1
[384, 384, 448],             66060288                    39.33            1.9536                39.33                 1.9505             28.47              2.3484             -1                 -1
[384, 448, 448],             77070336                                                           30.59                 31.1023            32.80              2.7396             -1                 -1
[448, 448, 448],             89915392                                                           35.32                 36.2298            36.50              3.1200             15.06              5.4414
[448, 448, 512],             102760448                                                          40.06                 42.0691            41.34              3.3411             -1                 -1
[448, 512, 512],             117440512                                                          45.47                 48.5435            46.86              3.8524             -1                 -1
[512, 512, 512],             134217728                                                          51.66                 55.3654            53.17              4.1989             21.17              7.7267
[512, 512, 576],             150994944                                                          57.85                 61.1446            59.93              4.8157             -1                 -1
[512, 576, 576],             169869312                                                          63.22                 119.9022           63.14              5.5078             -1                 -1
[576, 576, 576],             191102976                                                          70.85                 134.5380           71.26              6.0108             25.69              11.4089
[576, 576, 640],             212336640                                                          78.49                 150.9280           77.07              6.6853             -1                 -1
[576, 640, 640],             235929600                                                          86.97                 167.9988           81.34              7.3883             -1                 -1
[640, 640, 640],             262144000                                                          80.76                 186.9788           90.71              8.1817             28.21              15.4696
[640, 640, 704],             288358400                                                          95.07                 224.5178           80.70              9.1466             -1                 -1
[640, 704, 704],             317194240                                                                                                   84.68              9.9461             -1                 -1
[704, 704, 704],             348913664                                                                                                   91.48              11.2495            29.09              20.3993
[704, 704, 768],             380633088                                                                                                   95.02              11.8729            -1                 -1
[704, 768, 768],             415236096                                                                                                                                         -1                 -1
[768, 768, 768],             452984832                                                                                                                                         32.77              25.8206
[768, 768, 832],             490733568                                                                                                                                         -1                 -1
[768, 832, 832],             531628032                                                                                                                                         -1                 -1
[832, 832, 832],             575930368                                                                                                                                         32.74              35.0162
[832, 832, 896],             620232704                                                                                                                                         -1                 -1
[832, 896, 896],             667942912                                                                                                                                         -1                 -1
[896, 896, 896],             719323136                                                                                                                                        39.59               43.4849
[896, 896, 960],             770703360                                                                                                                                         -1                 -1
[896, 960, 960],             825753600                                                                                                                                         -1                 -1
[960, 960, 960],             884736000                                                                                                                                        41.82               53.0426
[960, 960, 1024],            943718400                                                                                                                                         -1                 -1
[960, 1024, 1024],           1006632960                                                                                                                                        -1                 -1
[1024, 1024, 1024],          1073741824                                                                                                                                        50.16              63.6649
[1024, 1024, 1088],          1140850688                                                                                                                                        -1                 -1
[1024, 1088, 1088],          1212153856                                                                                                                                        -1                 -1
[1088, 1088, 1088],          1287913472                                                                                                                                        59.34              78.1762
[1088, 1088, 1152],          1363673088                                                                                                                                        -1                 -1
[1088, 1152, 1152],          1443889152                                                                                                                                        -1                 -1
[1152, 1152, 1152],          1528823808                                                                                                                                        56.27              92.3786
[1152, 1152, 1216],          1613758464                                                                                                                                        -1                 -1
[1152, 1216, 1216],          1703411712                                                                                                                                        -1                 -1
[1216, 1216, 1216],          1798045696                                                                                                                                        65.80              108.0970
[1216, 1216, 1280],          1892679680                                                                                                                                        -1                 -1
[1216, 1280, 1280],          1992294400                                                                                                                                        -1                 -1
[1280, 1280, 1280],          2097152000                                                                                                                                        -1                 -1
[1280, 1280, 1344],          2202009600                                                                                                                                        -1                 -1
[1280, 1344, 1344],          2312110080                                                                                                                                        -1                 -1
[1344, 1344, 1344],          2427715584                                                                                                                                        88.08             338.9268
[1344, 1344, 1408],          2543321088                                                                                                                                        -1                 -1
[1344, 1408, 1408],          2664431616                                                                                                                                        -1                 -1
[1408, 1408, 1408],          2791309312                                                                                                                                        
[1408, 1408, 1472],          2918187008                                                         
[1408, 1472, 1472],          3050831872                                                         
[1472, 1472, 1472],          3189506048                                                         
[1472, 1472, 1532],          3319513088                                                         
[1472, 1532, 1532],          3454819328
[1532, 1532, 1532],          3595640768
[1532, 1532, 1600],          3755238400
[1532, 1600, 1600],          3921920000
[1600, 1600, 1600],          4096000000



model: ChannelSeg3d-a6000
shape                             voxels                 GPU              time                  GPU2                  time2
[256, 256, 256],             16777216                    5.31             0.2925                5.01                  0.2994
[256, 256, 320],             20971520                    5.55             0.3318                5.18                  0.3053
[256, 320, 320],             26214400                    5.99             0.3150                5.50                  0.3308
[320, 320, 320],             32768000                    6.35             0.3196                5.58                  0.3735
[320, 320, 384],             39321600                    6.68             0.3193                5.86                  0.3836
[320, 384, 384],             47185920                    7.16             0.3397                6.59                  0.3985
[384, 384, 384],             56623104                    7.70             0.3372                6.92                  0.4265
[384, 384, 448],             66060288                    8.16             0.3677                7.25                  0.4620
[384, 448, 448],             77070336                    8.79             0.4029                7.64                  0.4421
[448, 448, 448],             89915392                    9.52             0.4314                8.09                  0.4820
[448, 448, 512],             102760448                   10.25            0.4487                8.53                  0.4602
[448, 512, 512],             117440512                   11.08            0.4709                9.05                  0.4746
[512, 512, 512],             134217728                   12.04            0.5312                9.70                  0.5166
[512, 512, 576],             150994944                   12.99            0.5597                10.31                 0.5666
[512, 576, 576],             169869312                   14.06            0.6068                11.51                 0.6494
[576, 576, 576],             191102976                   15.27            0.6804                12.34                 0.7449
[576, 576, 640],             212336640                   16.47            0.7399                13.15                 0.8006
[576, 640, 640],             235929600                   17.81            0.7867                14.06                 0.8448
[640, 640, 640],             262144000                   19.30            0.8308                15.08                 0.8977
[640, 640, 704],             288358400                   20.79            1.8619                16.09                 0.9764
[640, 704, 704],             317194240                   22.43            2.0325                17.21                 1.0213
[704, 704, 704],             348913664                   24.23            2.2127                18.43                 1.1306
[704, 704, 768],             380633088                   26.06            2.4309                19.66                 1.1540
[704, 768, 768],             415236096                   28.03            2.6103                20.99                 1.2393
[768, 768, 768],             452984832                   29.54            24.7632               22.45                 1.3285
[768, 768, 832],             490733568                   31.63            27.0508               23.91                 1.4683
[768, 832, 832],             531628032                   33.90            29.5337               25.49                 1.5983
[832, 832, 832],             575930368                   27.74            61.5393               27.21                 1.7892
[832, 832, 896],             620232704                   29.53            66.4373               28.92                 1.8754
[832, 896, 896],             667942912                   31.46            71.7706               30.76                 2.0052
[896, 896, 896],             719323136                   33.54            77.4776               32.75                 2.1900
[896, 896, 960],             770703360                   35.63            83.2078               34.73                 2.3226
[896, 960, 960],             825753600                   37.86            89.0334               36.86                 2.4961
[960, 960, 960],             884736000                   40.25            95.2456               39.14                 2.6457
[960, 960, 1024],            943718400                   42.63            101.7520              41.42                 2.7598
[960, 1024, 1024],           1006632960                  45.18            108.6089              43.85                 2.9337
[1024, 1024, 1024],          1073741824                  47.90            116.7000              46.44                 3.0707
[1024, 1024, 1088],          1140850688                  50.62            125.3619              49.04                 3.4826
[1024, 1088, 1088],          1212153856                  53.51            132.7271              51.80                 3.7399
[1088, 1088, 1088],          1287913472                  56.58            141.1775              54.73                 4.0979
[1088, 1088, 1152],          1363673088                  59.65            148.8792              57.66                 4.2000
[1088, 1152, 1152],          1443889152                  62.90            158.3859              60.75                 4.4217
[1152, 1152, 1152],          1528823808                  66.34            167.8971              64.04                 4.6278
[1152, 1152, 1216],          1613758464                  69.78            176.7265              67.32                 4.9290
[1152, 1216, 1216],          1703411712                  73.41            186.6250              70.79                 5.2355
